"15","2000-03-07 07:33:20","172.16.115.20","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","60275","671","RPC sadmind UDP NETMGT_PROC_SERVICE CLIENT_DOMAIN overflow attempt","attempted-admin"
"16","2000-03-07 07:33:23","202.77.162.213","172.16.115.20","Tidak menggunakan ICMP","Tidak menggunakan ICMP","1488","23","Tidak menggunakan UDP","Tidak menggunakan UDP","INFO TELNET access","not-suspicious"
"17","2000-03-07 07:33:27","202.77.162.213","172.16.115.20","Tidak menggunakan ICMP","Tidak menggunakan ICMP","1488","23","Tidak menggunakan UDP","Tidak menggunakan UDP","INFO TELNET Bad Login","bad-unknown"
"18","2000-03-07 07:33:27","202.77.162.213","172.16.115.20","Tidak menggunakan ICMP","Tidak menggunakan ICMP","1488","23","Tidak menggunakan UDP","Tidak menggunakan UDP","INFO TELNET login incorrect","bad-unknown"
"19","2000-03-07 07:33:27","172.16.115.20","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","671","RPC portmap sadmind request UDP","rpc-portmap-decode"
"20","2000-03-07 07:33:27","172.16.115.20","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","60288","672","RPC sadmind query with root credentials attempt UDP","misc-attack"
"21","2000-03-07 07:33:27","172.16.115.20","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","60288","672","RPC sadmind UDP NETMGT_PROC_SERVICE CLIENT_DOMAIN overflow attempt","attempted-admin"
"22","2000-03-07 07:33:29","172.16.115.20","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","672","RPC portmap sadmind request UDP","rpc-portmap-decode"
"23","2000-03-07 07:33:29","172.16.115.20","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","60299","673","RPC sadmind query with root credentials attempt UDP","misc-attack"
"24","2000-03-07 07:33:29","172.16.115.20","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","60299","673","RPC sadmind UDP NETMGT_PROC_SERVICE CLIENT_DOMAIN overflow attempt","attempted-admin"
"25","2000-03-07 07:33:32","202.77.162.213","172.16.115.20","Tidak menggunakan ICMP","Tidak menggunakan ICMP","1495","23","Tidak menggunakan UDP","Tidak menggunakan UDP","INFO TELNET access","not-suspicious"
"26","2000-03-07 07:33:32","172.16.114.10","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","673","RPC portmap sadmind request UDP","rpc-portmap-decode"
"27","2000-03-07 07:33:32","172.16.114.10","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32779","674","RPC sadmind query with root credentials attempt UDP","misc-attack"
"28","2000-03-07 07:33:32","172.16.114.10","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32779","674","RPC sadmind UDP NETMGT_PROC_SERVICE CLIENT_DOMAIN overflow attempt","attempted-admin"
"29","2000-03-07 07:33:32","172.16.114.10","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","674","RPC portmap sadmind request UDP","rpc-portmap-decode"
"30","2000-03-07 07:33:32","172.16.114.10","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32779","675","RPC sadmind query with root credentials attempt UDP","misc-attack"
"31","2000-03-07 07:33:32","172.16.114.10","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32779","675","RPC sadmind UDP NETMGT_PROC_SERVICE CLIENT_DOMAIN overflow attempt","attempted-admin"
"32","2000-03-07 07:33:32","202.77.162.213","172.16.114.10","Tidak menggunakan ICMP","Tidak menggunakan ICMP","1496","23","Tidak menggunakan UDP","Tidak menggunakan UDP","INFO TELNET access","not-suspicious"
"33","2000-03-07 07:33:36","202.77.162.213","172.16.114.10","Tidak menggunakan ICMP","Tidak menggunakan ICMP","1496","23","Tidak menggunakan UDP","Tidak menggunakan UDP","INFO TELNET Bad Login","bad-unknown"
"34","2000-03-07 07:33:36","202.77.162.213","172.16.114.10","Tidak menggunakan ICMP","Tidak menggunakan ICMP","1496","23","Tidak menggunakan UDP","Tidak menggunakan UDP","INFO TELNET login incorrect","bad-unknown"
"35","2000-03-07 07:33:36","172.16.114.10","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","675","RPC portmap sadmind request UDP","rpc-portmap-decode"
"36","2000-03-07 07:33:37","172.16.114.10","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32779","676","RPC sadmind query with root credentials attempt UDP","misc-attack"
"37","2000-03-07 07:33:37","172.16.114.10","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32779","676","RPC sadmind UDP NETMGT_PROC_SERVICE CLIENT_DOMAIN overflow attempt","attempted-admin"
"38","2000-03-07 07:33:37","172.16.114.10","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","676","RPC portmap sadmind request UDP","rpc-portmap-decode"
"39","2000-03-07 07:33:37","172.16.114.10","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32779","677","RPC sadmind query with root credentials attempt UDP","misc-attack"
"40","2000-03-07 07:33:37","172.16.114.10","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32779","677","RPC sadmind UDP NETMGT_PROC_SERVICE CLIENT_DOMAIN overflow attempt","attempted-admin"
"41","2000-03-07 07:33:37","202.77.162.213","172.16.114.10","Tidak menggunakan ICMP","Tidak menggunakan ICMP","1497","23","Tidak menggunakan UDP","Tidak menggunakan UDP","INFO TELNET access","not-suspicious"
"42","2000-03-07 07:33:41","202.77.162.213","172.16.114.10","Tidak menggunakan ICMP","Tidak menggunakan ICMP","1497","23","Tidak menggunakan UDP","Tidak menggunakan UDP","INFO TELNET Bad Login","bad-unknown"
"43","2000-03-07 07:33:41","202.77.162.213","172.16.114.10","Tidak menggunakan ICMP","Tidak menggunakan ICMP","1497","23","Tidak menggunakan UDP","Tidak menggunakan UDP","INFO TELNET login incorrect","bad-unknown"
"44","2000-03-07 07:33:41","172.16.114.10","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","677","RPC portmap sadmind request UDP","rpc-portmap-decode"
"45","2000-03-07 07:33:41","172.16.114.10","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32779","678","RPC sadmind query with root credentials attempt UDP","misc-attack"
"46","2000-03-07 07:33:41","172.16.114.10","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32779","678","RPC sadmind UDP NETMGT_PROC_SERVICE CLIENT_DOMAIN overflow attempt","attempted-admin"
"47","2000-03-07 07:33:41","172.16.114.10","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","678","RPC portmap sadmind request UDP","rpc-portmap-decode"
"48","2000-03-07 07:33:41","172.16.114.10","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32779","679","RPC sadmind query with root credentials attempt UDP","misc-attack"
"49","2000-03-07 07:33:41","172.16.114.10","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32779","679","RPC sadmind UDP NETMGT_PROC_SERVICE CLIENT_DOMAIN overflow attempt","attempted-admin"
"50","2000-03-07 07:33:41","202.77.162.213","172.16.114.10","Tidak menggunakan ICMP","Tidak menggunakan ICMP","1498","23","Tidak menggunakan UDP","Tidak menggunakan UDP","INFO TELNET access","not-suspicious"
"51","2000-03-07 07:33:45","202.77.162.213","172.16.114.10","Tidak menggunakan ICMP","Tidak menggunakan ICMP","1498","23","Tidak menggunakan UDP","Tidak menggunakan UDP","INFO TELNET Bad Login","bad-unknown"
"52","2000-03-07 07:33:45","202.77.162.213","172.16.114.10","Tidak menggunakan ICMP","Tidak menggunakan ICMP","1498","23","Tidak menggunakan UDP","Tidak menggunakan UDP","INFO TELNET login incorrect","bad-unknown"
"53","2000-03-07 07:33:45","172.16.114.20","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","679","RPC portmap sadmind request UDP","rpc-portmap-decode"
"54","2000-03-07 07:33:45","172.16.114.20","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32773","680","RPC sadmind query with root credentials attempt UDP","misc-attack"
"55","2000-03-07 07:33:45","172.16.114.20","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32773","680","RPC sadmind UDP NETMGT_PROC_SERVICE CLIENT_DOMAIN overflow attempt","attempted-admin"
"56","2000-03-07 07:33:47","172.16.114.20","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","680","RPC portmap sadmind request UDP","rpc-portmap-decode"
"57","2000-03-07 07:33:47","172.16.114.20","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32773","681","RPC sadmind query with root credentials attempt UDP","misc-attack"
"58","2000-03-07 07:33:47","172.16.114.20","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32773","681","RPC sadmind UDP NETMGT_PROC_SERVICE CLIENT_DOMAIN overflow attempt","attempted-admin"
"59","2000-03-07 07:33:49","202.77.162.213","172.16.114.20","Tidak menggunakan ICMP","Tidak menggunakan ICMP","1503","23","Tidak menggunakan UDP","Tidak menggunakan UDP","INFO TELNET access","not-suspicious"
"60","2000-03-07 07:33:54","202.77.162.213","172.16.114.20","Tidak menggunakan ICMP","Tidak menggunakan ICMP","1503","23","Tidak menggunakan UDP","Tidak menggunakan UDP","INFO TELNET Bad Login","bad-unknown"
"61","2000-03-07 07:33:54","202.77.162.213","172.16.114.20","Tidak menggunakan ICMP","Tidak menggunakan ICMP","1503","23","Tidak menggunakan UDP","Tidak menggunakan UDP","INFO TELNET login incorrect","bad-unknown"
"62","2000-03-07 07:33:54","172.16.114.20","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","681","RPC portmap sadmind request UDP","rpc-portmap-decode"
"63","2000-03-07 07:33:54","172.16.114.20","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32773","682","RPC sadmind query with root credentials attempt UDP","misc-attack"
"64","2000-03-07 07:33:54","172.16.114.20","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32773","682","RPC sadmind UDP NETMGT_PROC_SERVICE CLIENT_DOMAIN overflow attempt","attempted-admin"
"65","2000-03-07 07:33:56","172.16.114.20","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","682","RPC portmap sadmind request UDP","rpc-portmap-decode"
"66","2000-03-07 07:33:56","172.16.114.20","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32773","683","RPC sadmind query with root credentials attempt UDP","misc-attack"
"67","2000-03-07 07:33:56","172.16.114.20","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32773","683","RPC sadmind UDP NETMGT_PROC_SERVICE CLIENT_DOMAIN overflow attempt","attempted-admin"
"68","2000-03-07 07:33:58","202.77.162.213","172.16.114.20","Tidak menggunakan ICMP","Tidak menggunakan ICMP","1504","23","Tidak menggunakan UDP","Tidak menggunakan UDP","INFO TELNET access","not-suspicious"
"69","2000-03-07 07:34:02","202.77.162.213","172.16.114.20","Tidak menggunakan ICMP","Tidak menggunakan ICMP","1504","23","Tidak menggunakan UDP","Tidak menggunakan UDP","INFO TELNET Bad Login","bad-unknown"
"70","2000-03-07 07:34:02","202.77.162.213","172.16.114.20","Tidak menggunakan ICMP","Tidak menggunakan ICMP","1504","23","Tidak menggunakan UDP","Tidak menggunakan UDP","INFO TELNET login incorrect","bad-unknown"
"71","2000-03-07 07:34:02","172.16.114.20","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","683","RPC portmap sadmind request UDP","rpc-portmap-decode"
"72","2000-03-07 07:34:02","172.16.114.20","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32773","684","RPC sadmind query with root credentials attempt UDP","misc-attack"
"73","2000-03-07 07:34:02","172.16.114.20","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32773","684","RPC sadmind UDP NETMGT_PROC_SERVICE CLIENT_DOMAIN overflow attempt","attempted-admin"
"74","2000-03-07 07:34:04","172.16.114.20","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","684","RPC portmap sadmind request UDP","rpc-portmap-decode"
"75","2000-03-07 07:34:04","172.16.114.20","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32773","685","RPC sadmind query with root credentials attempt UDP","misc-attack"
"76","2000-03-07 07:34:04","172.16.114.20","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32773","685","RPC sadmind UDP NETMGT_PROC_SERVICE CLIENT_DOMAIN overflow attempt","attempted-admin"
"77","2000-03-07 07:34:06","202.77.162.213","172.16.114.20","Tidak menggunakan ICMP","Tidak menggunakan ICMP","1505","23","Tidak menggunakan UDP","Tidak menggunakan UDP","INFO TELNET access","not-suspicious"
"78","2000-03-07 07:34:10","202.77.162.213","172.16.114.20","Tidak menggunakan ICMP","Tidak menggunakan ICMP","1505","23","Tidak menggunakan UDP","Tidak menggunakan UDP","INFO TELNET Bad Login","bad-unknown"
"79","2000-03-07 07:34:10","202.77.162.213","172.16.114.20","Tidak menggunakan ICMP","Tidak menggunakan ICMP","1505","23","Tidak menggunakan UDP","Tidak menggunakan UDP","INFO TELNET login incorrect","bad-unknown"
"80","2000-03-07 07:34:10","172.16.114.30","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","685","RPC portmap sadmind request UDP","rpc-portmap-decode"
"81","2000-03-07 07:34:10","172.16.114.30","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32772","686","RPC sadmind query with root credentials attempt UDP","misc-attack"
"82","2000-03-07 07:34:10","172.16.114.30","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32772","686","RPC sadmind UDP NETMGT_PROC_SERVICE CLIENT_DOMAIN overflow attempt","attempted-admin"
"83","2000-03-07 07:34:12","172.16.114.30","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","686","RPC portmap sadmind request UDP","rpc-portmap-decode"
"84","2000-03-07 07:34:12","172.16.114.30","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32772","687","RPC sadmind query with root credentials attempt UDP","misc-attack"
"85","2000-03-07 07:34:12","172.16.114.30","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32772","687","RPC sadmind UDP NETMGT_PROC_SERVICE CLIENT_DOMAIN overflow attempt","attempted-admin"
"86","2000-03-07 07:34:15","202.77.162.213","172.16.114.30","Tidak menggunakan ICMP","Tidak menggunakan ICMP","1506","23","Tidak menggunakan UDP","Tidak menggunakan UDP","INFO TELNET access","not-suspicious"
"87","2000-03-07 07:34:19","202.77.162.213","172.16.114.30","Tidak menggunakan ICMP","Tidak menggunakan ICMP","1506","23","Tidak menggunakan UDP","Tidak menggunakan UDP","INFO TELNET Bad Login","bad-unknown"
"88","2000-03-07 07:34:19","202.77.162.213","172.16.114.30","Tidak menggunakan ICMP","Tidak menggunakan ICMP","1506","23","Tidak menggunakan UDP","Tidak menggunakan UDP","INFO TELNET login incorrect","bad-unknown"
"89","2000-03-07 07:34:19","172.16.114.30","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","687","RPC portmap sadmind request UDP","rpc-portmap-decode"
"90","2000-03-07 07:34:19","172.16.114.30","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32772","688","RPC sadmind query with root credentials attempt UDP","misc-attack"
"91","2000-03-07 07:34:19","172.16.114.30","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32772","688","RPC sadmind UDP NETMGT_PROC_SERVICE CLIENT_DOMAIN overflow attempt","attempted-admin"
"92","2000-03-07 07:34:21","172.16.114.30","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","688","RPC portmap sadmind request UDP","rpc-portmap-decode"
"93","2000-03-07 07:34:21","172.16.114.30","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32772","689","RPC sadmind query with root credentials attempt UDP","misc-attack"
"94","2000-03-07 07:34:21","172.16.114.30","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32772","689","RPC sadmind UDP NETMGT_PROC_SERVICE CLIENT_DOMAIN overflow attempt","attempted-admin"
"95","2000-03-07 07:34:23","202.77.162.213","172.16.114.30","Tidak menggunakan ICMP","Tidak menggunakan ICMP","1507","23","Tidak menggunakan UDP","Tidak menggunakan UDP","INFO TELNET access","not-suspicious"
"96","2000-03-07 07:34:28","202.77.162.213","172.16.114.30","Tidak menggunakan ICMP","Tidak menggunakan ICMP","1507","23","Tidak menggunakan UDP","Tidak menggunakan UDP","INFO TELNET Bad Login","bad-unknown"
"97","2000-03-07 07:34:28","202.77.162.213","172.16.114.30","Tidak menggunakan ICMP","Tidak menggunakan ICMP","1507","23","Tidak menggunakan UDP","Tidak menggunakan UDP","INFO TELNET login incorrect","bad-unknown"
"98","2000-03-07 07:34:28","172.16.114.30","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","689","RPC portmap sadmind request UDP","rpc-portmap-decode"
"99","2000-03-07 07:34:28","172.16.114.30","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32772","690","RPC sadmind query with root credentials attempt UDP","misc-attack"
"100","2000-03-07 07:34:28","172.16.114.30","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32772","690","RPC sadmind UDP NETMGT_PROC_SERVICE CLIENT_DOMAIN overflow attempt","attempted-admin"
"101","2000-03-07 07:34:30","172.16.114.30","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","690","RPC portmap sadmind request UDP","rpc-portmap-decode"
"102","2000-03-07 07:34:30","172.16.114.30","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32772","691","RPC sadmind query with root credentials attempt UDP","misc-attack"
"103","2000-03-07 07:34:30","172.16.114.30","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32772","691","RPC sadmind UDP NETMGT_PROC_SERVICE CLIENT_DOMAIN overflow attempt","attempted-admin"
"104","2000-03-07 07:34:32","202.77.162.213","172.16.114.30","Tidak menggunakan ICMP","Tidak menggunakan ICMP","1531","23","Tidak menggunakan UDP","Tidak menggunakan UDP","INFO TELNET access","not-suspicious"
"105","2000-03-07 07:34:36","202.77.162.213","172.16.114.30","Tidak menggunakan ICMP","Tidak menggunakan ICMP","1531","23","Tidak menggunakan UDP","Tidak menggunakan UDP","INFO TELNET Bad Login","bad-unknown"
"106","2000-03-07 07:34:36","202.77.162.213","172.16.114.30","Tidak menggunakan ICMP","Tidak menggunakan ICMP","1531","23","Tidak menggunakan UDP","Tidak menggunakan UDP","INFO TELNET login incorrect","bad-unknown"
"107","2000-03-07 07:34:36","172.16.112.10","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","691","RPC portmap sadmind request UDP","rpc-portmap-decode"
"108","2000-03-07 07:34:36","172.16.112.10","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","60518","692","RPC sadmind query with root credentials attempt UDP","misc-attack"
"109","2000-03-07 07:34:36","172.16.112.10","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","60518","692","RPC sadmind UDP NETMGT_PROC_SERVICE CLIENT_DOMAIN overflow attempt","attempted-admin"
"110","2000-03-07 07:34:38","172.16.112.10","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","692","RPC portmap sadmind request UDP","rpc-portmap-decode"
"111","2000-03-07 07:34:38","172.16.112.10","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","60523","693","RPC sadmind query with root credentials attempt UDP","misc-attack"
"112","2000-03-07 07:34:38","172.16.112.10","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","60523","693","RPC sadmind UDP NETMGT_PROC_SERVICE CLIENT_DOMAIN overflow attempt","attempted-admin"
"113","2000-03-07 07:34:40","202.77.162.213","172.16.112.10","Tidak menggunakan ICMP","Tidak menggunakan ICMP","1532","23","Tidak menggunakan UDP","Tidak menggunakan UDP","INFO TELNET access","not-suspicious"
"114","2000-03-07 07:34:44","202.77.162.213","172.16.112.10","Tidak menggunakan ICMP","Tidak menggunakan ICMP","1532","23","Tidak menggunakan UDP","Tidak menggunakan UDP","INFO TELNET Bad Login","bad-unknown"
"115","2000-03-07 07:34:44","202.77.162.213","172.16.112.10","Tidak menggunakan ICMP","Tidak menggunakan ICMP","1532","23","Tidak menggunakan UDP","Tidak menggunakan UDP","INFO TELNET login incorrect","bad-unknown"
