"14","2000-03-07 07:08:07","172.16.115.20","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","54791","647","RPC sadmind UDP PING","attempted-admin"
"15","2000-03-07 07:08:07","172.16.115.87","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","647","RPC portmap sadmind request UDP","rpc-portmap-decode"
"16","2000-03-07 07:08:12","172.16.115.87","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","647","RPC portmap sadmind request UDP","rpc-portmap-decode"
"17","2000-03-07 07:08:17","172.16.115.87","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","647","RPC portmap sadmind request UDP","rpc-portmap-decode"
"18","2000-03-07 07:08:22","172.16.115.87","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","647","RPC portmap sadmind request UDP","rpc-portmap-decode"
"19","2000-03-07 07:08:27","172.16.115.87","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","647","RPC portmap sadmind request UDP","rpc-portmap-decode"
"20","2000-03-07 07:08:32","172.16.115.87","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","647","RPC portmap sadmind request UDP","rpc-portmap-decode"
"21","2000-03-07 07:08:37","172.16.115.87","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","647","RPC portmap sadmind request UDP","rpc-portmap-decode"
"22","2000-03-07 07:08:42","172.16.115.87","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","647","RPC portmap sadmind request UDP","rpc-portmap-decode"
"23","2000-03-07 07:08:47","172.16.115.87","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","647","RPC portmap sadmind request UDP","rpc-portmap-decode"
"24","2000-03-07 07:08:52","172.16.115.87","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","647","RPC portmap sadmind request UDP","rpc-portmap-decode"
"25","2000-03-07 07:08:57","172.16.115.87","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","647","RPC portmap sadmind request UDP","rpc-portmap-decode"
"26","2000-03-07 07:09:02","172.16.115.87","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","647","RPC portmap sadmind request UDP","rpc-portmap-decode"
"27","2000-03-07 07:10:07","172.16.114.2","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","649","RPC portmap sadmind request UDP","rpc-portmap-decode"
"28","2000-03-07 07:10:12","172.16.114.2","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","649","RPC portmap sadmind request UDP","rpc-portmap-decode"
"29","2000-03-07 07:10:17","172.16.114.2","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","649","RPC portmap sadmind request UDP","rpc-portmap-decode"
"30","2000-03-07 07:10:22","172.16.114.2","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","649","RPC portmap sadmind request UDP","rpc-portmap-decode"
"31","2000-03-07 07:10:27","172.16.114.2","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","649","RPC portmap sadmind request UDP","rpc-portmap-decode"
"32","2000-03-07 07:10:32","172.16.114.2","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","649","RPC portmap sadmind request UDP","rpc-portmap-decode"
"33","2000-03-07 07:10:37","172.16.114.2","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","649","RPC portmap sadmind request UDP","rpc-portmap-decode"
"34","2000-03-07 07:10:42","172.16.114.2","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","649","RPC portmap sadmind request UDP","rpc-portmap-decode"
"35","2000-03-07 07:10:47","172.16.114.2","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","649","RPC portmap sadmind request UDP","rpc-portmap-decode"
"36","2000-03-07 07:10:52","172.16.114.2","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","649","RPC portmap sadmind request UDP","rpc-portmap-decode"
"37","2000-03-07 07:10:57","172.16.114.2","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","649","RPC portmap sadmind request UDP","rpc-portmap-decode"
"38","2000-03-07 07:11:02","172.16.114.2","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","649","RPC portmap sadmind request UDP","rpc-portmap-decode"
"39","2000-03-07 07:11:07","172.16.114.10","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","650","RPC portmap sadmind request UDP","rpc-portmap-decode"
"40","2000-03-07 07:11:07","172.16.114.10","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32779","651","RPC sadmind UDP PING","attempted-admin"
"41","2000-03-07 07:11:08","172.16.114.20","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","651","RPC portmap sadmind request UDP","rpc-portmap-decode"
"42","2000-03-07 07:11:08","172.16.114.20","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32773","652","RPC sadmind UDP PING","attempted-admin"
"43","2000-03-07 07:11:08","172.16.114.30","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","652","RPC portmap sadmind request UDP","rpc-portmap-decode"
"44","2000-03-07 07:11:08","172.16.114.30","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32772","653","RPC sadmind UDP PING","attempted-admin"
"45","2000-03-07 07:11:09","172.16.114.50","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","653","RPC portmap sadmind request UDP","rpc-portmap-decode"
"46","2000-03-07 07:11:09","202.77.162.213","172.16.114.50","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"47","2000-03-07 07:11:09","172.16.113.1","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","654","RPC portmap sadmind request UDP","rpc-portmap-decode"
"48","2000-03-07 07:11:14","172.16.113.1","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","654","RPC portmap sadmind request UDP","rpc-portmap-decode"
"49","2000-03-07 07:11:19","172.16.113.1","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","654","RPC portmap sadmind request UDP","rpc-portmap-decode"
"50","2000-03-07 07:11:24","172.16.113.1","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","654","RPC portmap sadmind request UDP","rpc-portmap-decode"
"51","2000-03-07 07:11:29","172.16.113.1","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","654","RPC portmap sadmind request UDP","rpc-portmap-decode"
"52","2000-03-07 07:11:34","172.16.113.1","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","654","RPC portmap sadmind request UDP","rpc-portmap-decode"
"53","2000-03-07 07:11:39","172.16.113.1","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","654","RPC portmap sadmind request UDP","rpc-portmap-decode"
"54","2000-03-07 07:11:44","172.16.113.1","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","654","RPC portmap sadmind request UDP","rpc-portmap-decode"
"55","2000-03-07 07:11:49","172.16.113.1","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","654","RPC portmap sadmind request UDP","rpc-portmap-decode"
"56","2000-03-07 07:11:54","172.16.113.1","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","654","RPC portmap sadmind request UDP","rpc-portmap-decode"
"57","2000-03-07 07:11:59","172.16.113.1","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","654","RPC portmap sadmind request UDP","rpc-portmap-decode"
"58","2000-03-07 07:12:04","172.16.113.1","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","654","RPC portmap sadmind request UDP","rpc-portmap-decode"
"59","2000-03-07 07:12:09","172.16.113.50","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","655","RPC portmap sadmind request UDP","rpc-portmap-decode"
"60","2000-03-07 07:12:09","172.16.113.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","656","RPC portmap sadmind request UDP","rpc-portmap-decode"
"61","2000-03-07 07:12:14","172.16.113.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","656","RPC portmap sadmind request UDP","rpc-portmap-decode"
"62","2000-03-07 07:12:19","172.16.113.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","656","RPC portmap sadmind request UDP","rpc-portmap-decode"
"63","2000-03-07 07:12:24","172.16.113.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","656","RPC portmap sadmind request UDP","rpc-portmap-decode"
"64","2000-03-07 07:12:29","172.16.113.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","656","RPC portmap sadmind request UDP","rpc-portmap-decode"
"65","2000-03-07 07:12:34","172.16.113.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","656","RPC portmap sadmind request UDP","rpc-portmap-decode"
"66","2000-03-07 07:12:39","172.16.113.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","656","RPC portmap sadmind request UDP","rpc-portmap-decode"
"67","2000-03-07 07:12:44","172.16.113.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","656","RPC portmap sadmind request UDP","rpc-portmap-decode"
"68","2000-03-07 07:12:49","172.16.113.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","656","RPC portmap sadmind request UDP","rpc-portmap-decode"
"69","2000-03-07 07:12:54","172.16.113.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","656","RPC portmap sadmind request UDP","rpc-portmap-decode"
"70","2000-03-07 07:12:59","172.16.113.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","656","RPC portmap sadmind request UDP","rpc-portmap-decode"
"71","2000-03-07 07:13:04","172.16.113.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","656","RPC portmap sadmind request UDP","rpc-portmap-decode"
"72","2000-03-07 07:13:09","172.16.113.148","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","657","RPC portmap sadmind request UDP","rpc-portmap-decode"
"73","2000-03-07 07:13:14","172.16.113.148","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","657","RPC portmap sadmind request UDP","rpc-portmap-decode"
"74","2000-03-07 07:13:19","172.16.113.148","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","657","RPC portmap sadmind request UDP","rpc-portmap-decode"
"75","2000-03-07 07:13:24","172.16.113.148","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","657","RPC portmap sadmind request UDP","rpc-portmap-decode"
"76","2000-03-07 07:13:29","172.16.113.148","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","657","RPC portmap sadmind request UDP","rpc-portmap-decode"
"77","2000-03-07 07:13:34","172.16.113.148","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","657","RPC portmap sadmind request UDP","rpc-portmap-decode"
"78","2000-03-07 07:13:39","172.16.113.148","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","657","RPC portmap sadmind request UDP","rpc-portmap-decode"
"79","2000-03-07 07:13:44","172.16.113.148","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","657","RPC portmap sadmind request UDP","rpc-portmap-decode"
"80","2000-03-07 07:13:49","172.16.113.148","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","657","RPC portmap sadmind request UDP","rpc-portmap-decode"
"81","2000-03-07 07:13:54","172.16.113.148","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","657","RPC portmap sadmind request UDP","rpc-portmap-decode"
"82","2000-03-07 07:13:59","172.16.113.148","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","657","RPC portmap sadmind request UDP","rpc-portmap-decode"
"83","2000-03-07 07:14:04","172.16.113.148","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","657","RPC portmap sadmind request UDP","rpc-portmap-decode"
"84","2000-03-07 07:14:09","172.16.112.1","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","658","RPC portmap sadmind request UDP","rpc-portmap-decode"
"85","2000-03-07 07:14:14","172.16.112.1","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","658","RPC portmap sadmind request UDP","rpc-portmap-decode"
"86","2000-03-07 07:14:19","172.16.112.1","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","658","RPC portmap sadmind request UDP","rpc-portmap-decode"
"87","2000-03-07 07:14:24","172.16.112.1","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","658","RPC portmap sadmind request UDP","rpc-portmap-decode"
"88","2000-03-07 07:14:29","172.16.112.1","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","658","RPC portmap sadmind request UDP","rpc-portmap-decode"
"89","2000-03-07 07:14:34","172.16.112.1","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","658","RPC portmap sadmind request UDP","rpc-portmap-decode"
"90","2000-03-07 07:14:39","172.16.112.1","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","658","RPC portmap sadmind request UDP","rpc-portmap-decode"
"91","2000-03-07 07:14:44","172.16.112.1","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","658","RPC portmap sadmind request UDP","rpc-portmap-decode"
"92","2000-03-07 07:14:49","172.16.112.1","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","658","RPC portmap sadmind request UDP","rpc-portmap-decode"
"93","2000-03-07 07:14:54","172.16.112.1","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","658","RPC portmap sadmind request UDP","rpc-portmap-decode"
"94","2000-03-07 07:14:59","172.16.112.1","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","658","RPC portmap sadmind request UDP","rpc-portmap-decode"
"95","2000-03-07 07:15:04","172.16.112.1","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","658","RPC portmap sadmind request UDP","rpc-portmap-decode"
"96","2000-03-07 07:15:10","172.16.112.10","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","659","RPC portmap sadmind request UDP","rpc-portmap-decode"
"97","2000-03-07 07:15:10","172.16.112.10","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","56255","660","RPC sadmind UDP PING","attempted-admin"
"98","2000-03-07 07:15:10","172.16.112.50","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","660","RPC portmap sadmind request UDP","rpc-portmap-decode"
"99","2000-03-07 07:15:10","172.16.112.50","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","56261","661","RPC sadmind UDP PING","attempted-admin"
"100","2000-03-07 07:15:10","172.16.112.100","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","661","RPC portmap sadmind request UDP","rpc-portmap-decode"
"101","2000-03-07 07:15:15","172.16.112.100","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","661","RPC portmap sadmind request UDP","rpc-portmap-decode"
"102","2000-03-07 07:15:20","172.16.112.100","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","661","RPC portmap sadmind request UDP","rpc-portmap-decode"
"103","2000-03-07 07:15:25","172.16.112.100","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","661","RPC portmap sadmind request UDP","rpc-portmap-decode"
"104","2000-03-07 07:15:30","172.16.112.100","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","661","RPC portmap sadmind request UDP","rpc-portmap-decode"
"105","2000-03-07 07:15:35","172.16.112.100","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","661","RPC portmap sadmind request UDP","rpc-portmap-decode"
"106","2000-03-07 07:15:40","172.16.112.100","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","661","RPC portmap sadmind request UDP","rpc-portmap-decode"
"107","2000-03-07 07:15:45","172.16.112.100","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","661","RPC portmap sadmind request UDP","rpc-portmap-decode"
"108","2000-03-07 07:15:50","172.16.112.100","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","661","RPC portmap sadmind request UDP","rpc-portmap-decode"
"109","2000-03-07 07:15:55","172.16.112.100","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","661","RPC portmap sadmind request UDP","rpc-portmap-decode"
"110","2000-03-07 07:16:00","172.16.112.100","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","661","RPC portmap sadmind request UDP","rpc-portmap-decode"
"111","2000-03-07 07:16:05","172.16.112.100","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","661","RPC portmap sadmind request UDP","rpc-portmap-decode"
"112","2000-03-07 07:16:10","172.16.112.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","662","RPC portmap sadmind request UDP","rpc-portmap-decode"
"113","2000-03-07 07:16:15","172.16.112.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","662","RPC portmap sadmind request UDP","rpc-portmap-decode"
"114","2000-03-07 07:16:20","172.16.112.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","662","RPC portmap sadmind request UDP","rpc-portmap-decode"
"115","2000-03-07 07:16:25","172.16.112.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","662","RPC portmap sadmind request UDP","rpc-portmap-decode"
"116","2000-03-07 07:16:30","172.16.112.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","662","RPC portmap sadmind request UDP","rpc-portmap-decode"
"117","2000-03-07 07:16:35","172.16.112.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","662","RPC portmap sadmind request UDP","rpc-portmap-decode"
"118","2000-03-07 07:16:40","172.16.112.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","662","RPC portmap sadmind request UDP","rpc-portmap-decode"
"119","2000-03-07 07:16:45","172.16.112.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","662","RPC portmap sadmind request UDP","rpc-portmap-decode"
